Force[kip],Deformation[in]
109.633502345847,0.0709550000000000
109.438234619827,0.0716845000000000
108.324161322063,0.0713195000000000
106.384764673957,0.0713210000000000
105.314507242944,0.0716855000000000
103.000352352920,0.0705915000000000
100.237986297896,0.0716825000000000
99.2952452285874,0.0705900000000000
98.7095665113641,0.0702265000000000
96.9818164495989,0.0702265000000000
96.0655021074905,0.0694960000000000
94.2464738085032,0.0691310000000000
92.3974450594214,0.0691310000000000
91.9630083552565,0.0665845000000000
91.7445994370525,0.0680415000000000
89.2813634675019,0.0673120000000000
88.6332549040807,0.0647660000000000
86.4011960584445,0.0629470000000000
86.1524226222393,0.0629485000000000
85.7854875384407,0.0614930000000000
83.4704693243915,0.0614930000000000
81.5049130087070,0.0618560000000000
81.3532838477409,0.0600375000000000
79.6819138873149,0.0600390000000000
79.1172765884648,0.0600375000000000
76.7356669689983,0.0589460000000000
76.8650933146193,0.0574890000000000
74.7278198441684,0.0571240000000000
73.5368496885499,0.0549410000000000
73.0518015765706,0.0556705000000000
71.5278275312452,0.0527590000000000
70.7185664935755,0.0527590000000000
68.7135518578699,0.0520330000000000
67.7765204777254,0.0523960000000000
67.1314116671240,0.0516700000000000
65.8356129099539,0.0516680000000000
64.3771446281517,0.0505775000000000
63.4452387271462,0.0502125000000000
61.9798258939272,0.0494865000000000
60.5166586248750,0.0483970000000000
60.8034532765161,0.0473030000000000
58.2463619804088,0.0462140000000000
56.9675976595337,0.0447565000000000
55.8202841575871,0.0436660000000000
55.6432393609008,0.0451180000000000
53.4079035492231,0.0436660000000000
52.2115907738665,0.0425745000000000
51.2814487820936,0.0414805000000000
50.1682798204952,0.0392970000000000
49.8835417271943,0.0392955000000000
48.6752900607917,0.0389305000000000
47.0575842380740,0.0378435000000000
46.1522932984391,0.0371140000000000
44.5812210880323,0.0349320000000000
43.2785684740892,0.0345690000000000
43.3514809799658,0.0331135000000000
41.7628877995901,0.0327505000000000
39.4737836953894,0.0320220000000000
39.0773428347631,0.0323870000000000
37.8920967292815,0.0312925000000000
36.2858319783916,0.0302020000000000
35.1510794215971,0.0298350000000000
33.6546360492077,0.0283795000000000
32.8877663341742,0.0272870000000000
31.2879483354590,0.0261980000000000
30.4332855947597,0.0247440000000000
29.0895791005740,0.0225625000000000
27.6258144691044,0.0221975000000000
26.2075490815317,0.0211070000000000
25.3266213162654,0.0203755000000000
24.7518727813337,0.0211035000000000
23.6485764625385,0.0211050000000000
22.4413567530303,0.0203755000000000
20.5623403252743,0.0196490000000000
19.6123463029080,0.0189215000000000
18.5351425842466,0.0178305000000000
17.3464475022418,0.0160105000000000
16.2189056041583,0.0141915000000000
14.1268644360818,0.0138265000000000
13.3684518719258,0.0120100000000000
12.8077409604246,0.0131005000000000
10.8089006001391,0.0109138500000000
10.0410081984061,0.0109175000000000
8.65122634908059,0.00946325000000000
7.63924214116515,0.00982825000000000
6.80397593793058,0.00909690000000000
6.07704925015248,0.00836910000000000
4.60254457242252,0.00873215000000000
2.68771407272570,0.00545780000000000
1.74845464800276,0.00436695000000000
0.415998435711966,0.00364080000000000
-0.638987052635960,0.00363745000000000
