Time[s],Deformation[in]
331.25,-0.18926289
331.5,-0.267636382
331.75,-0.189232139
332,1.57347E-14
332.25,0.189201497
332.5,0.267549714
332.75,0.189170964
333,1.75662E-14
333.25,-0.189140541
333.5,-0.267463664
333.75,-0.189110227
334,9.95868E-15
334.25,0.189080021
334.5,0.267378228
334.75,0.189049923
335,2.33191E-14
335.25,-0.189019932
335.5,-0.267293402
335.75,-0.188990048
336,4.19008E-15
336.25,0.188960272
336.5,0.26720918
336.75,0.188930602
337,2.90649E-14
337.25,-0.188901037
337.5,-0.26712556
337.75,-0.188871579
338,-1.57122E-15
338.25,0.188842226
338.5,0.267042536
338.75,0.188812977
339,3.48037E-14
339.25,-0.188783833
339.5,-0.266960105
339.75,-0.188754794
340,-7.32538E-15
340.25,0.188725858
340.5,0.266878261
340.75,0.188697025
341,4.05357E-14
341.25,-0.188668296
341.5,-0.266797002
341.75,-0.188639669
342,-1.30725E-14
342.25,0.188611144
342.5,0.266716322
342.75,0.188582722
343,-1.4374E-14
343.25,-0.188554401
343.5,-0.266636218
343.75,-0.188526181
344,-1.88129E-14
344.25,0.188498062
344.5,0.266556686
344.75,0.188470043
345,-8.61899E-15
345.25,-0.188442125
345.5,-0.26647772
345.75,-0.188414306
346,-2.45465E-14
346.25,0.188386587
346.5,0.266399319
346.75,0.188358967
347,-2.87085E-15
347.25,-0.188331446
347.5,-0.266321476
347.75,-0.188304023
348,-3.02735E-14
348.25,0.188276697
348.5,0.266244189
348.75,0.18824947
349,2.87057E-15
349.25,-0.18822234
349.5,-0.266167453
349.75,-0.188195307
350,-3.59942E-14
350.25,0.18816837
350.5,0.266091265
350.75,0.18814153
351,8.60538E-15
351.25,-0.188114786
351.5,-0.266015621
351.75,-0.188088137
352,-4.17086E-14
352.25,0.188061583
352.5,0.265940516
352.75,0.188035124
353,1.43337E-14
353.25,-0.18800876
353.5,-0.265865946
353.75,-0.18798249
354,1.30257E-14
354.25,0.187956314
354.5,0.265791909
354.75,0.187930232
355,2.00558E-14
355.25,-0.187904243
355.5,-0.2657184
355.75,-0.187878346
356,7.29004E-15
356.25,0.187852542
356.5,0.265645416
356.75,0.187826831
357,2.57717E-14
357.25,-0.187801211
357.5,-0.265572952
357.75,-0.187775683
358,1.56074E-15
358.25,0.187750246
358.5,0.265501005
358.75,0.1877249
359,3.14815E-14
359.25,-0.187699644
359.5,-0.265429572
359.75,-0.187674479
360,-4.16234E-15
360.25,0.187649403
360.5,0.265358648
360.75,0.187624418
361,3.71854E-14
361.25,-0.187599521
361.5,-0.26528823
361.75,-0.187574714
362,-9.87934E-15
362.25,0.187549995
362.5,0.265218315
362.75,0.187525364
363,-1.74123E-14
363.25,-0.187500822
363.5,-0.265148898
363.75,-0.187476367
364,-1.55904E-14
364.25,0.187452
364.5,0.265079976
364.75,0.18742772
365,-1.16885E-14
365.25,-0.187403526
365.5,-0.265011547
365.75,-0.187379419
366,-2.12956E-14
366.25,0.187355398
366.5,0.264943605
366.75,0.187331463
367,-5.9707E-15
367.25,-0.187307614
367.5,-0.264876148
367.75,-0.187283849
368,-2.69951E-14
368.25,0.18726017
368.5,0.264809173
368.75,0.187236575
369,-2.58765E-16
369.25,-0.187213065
369.5,-0.264742675
369.75,-0.187189638
370,-3.2689E-14
370.25,0.187166296
370.5,0.264676652
370.75,0.187143036
371,5.44743E-15
371.25,-0.18711986
371.5,-0.2646111
371.75,-0.187096767
372,-3.83775E-14
372.25,0.187073756
372.5,0.264546015
372.75,0.187050827
373,1.1148E-14
373.25,-0.187027981
373.5,-0.264481395
373.75,-0.187005216
374,1.60682E-14
374.25,0.186982532
374.5,0.264417236
374.75,0.186959929
375,1.68431E-14
375.25,-0.186937408
375.5,-0.264353535
375.75,-0.186914966
376,1.03613E-14
376.25,0.186892605
376.5,0.264290288
376.75,0.186870324
377,2.25328E-14
377.25,-0.186848122
377.5,-0.264227492
377.75,-0.186826
378,4.65996E-15
378.25,0.186803957
378.5,0.264165144
378.75,0.186781992
379,2.82173E-14
379.25,-0.186760106
379.5,-0.264103241
379.75,-0.186738299
380,-1.03598E-15
380.25,0.186716569
380.5,0.26404178
380.75,0.186694917
381,3.38966E-14
381.25,-0.186673342
381.5,-0.263980757
381.75,-0.186651844
382,-6.72661E-15
382.25,0.186630423
382.5,0.26392017
382.75,0.186609079
383,3.95708E-14
383.25,-0.186587811
383.5,-0.263860015
383.75,-0.186566619
384,-1.24121E-14
384.25,0.186545503
384.5,0.263800289
384.75,0.186524462
385,-1.47344E-14
385.25,-0.186503496
385.5,-0.263740989
385.75,-0.186482606
386,-1.80925E-14
386.25,0.18646179
386.5,0.263682112
386.75,0.186441048
387,-9.04307E-15
387.25,-0.18642038
387.5,-0.263623655
387.75,-0.186399787
388,-2.37679E-14
388.25,0.186379267
388.5,0.263565616
388.75,0.18635882
389,-3.35689E-15
389.25,-0.186338446
389.5,-0.26350799
389.75,-0.186318145
390,-2.94384E-14
390.25,0.186297917
390.5,0.263450776
390.75,0.186277761
391,2.32429E-15
391.25,-0.186257677
391.5,-0.263393969
391.75,-0.186237665
392,-3.51043E-14
392.25,0.186217724
392.5,0.263337568
392.75,0.186197854
393,8.0006E-15
393.25,-0.186178056
393.5,-0.26328157
393.75,-0.186158328
394,-4.07654E-14
394.25,0.186138671
394.5,0.263225971
394.75,0.186119084
395,1.36721E-14
395.25,-0.186099567
395.5,-0.263170768
395.75,-0.18608012
396,1.34098E-14
396.25,0.186060742
396.5,0.26311596
396.75,0.186041434
397,1.9339E-14
397.25,-0.186022194
397.5,-0.263061542
397.75,-0.186003023
398,7.7329E-15
398.25,0.185983921
398.5,0.263007513
398.75,0.185964887
399,2.50012E-14
399.25,-0.185945921
399.5,-0.262953869
399.75,-0.185927023
400,2.06069E-15
400.25,0.185908193
400.5,0.262900608
400.75,0.185889429
401,3.0659E-14
401.25,-0.185870733
401.5,-0.262847727
401.75,-0.185852103
402,-3.60692E-15
402.25,0.185833541
402.5,0.262795223
402.75,0.185815044
403,3.63124E-14
403.25,-0.185796614
403.5,-0.262743093
403.75,-0.185778249
404,-9.27001E-15
404.25,0.18575995
404.5,0.262691336
404.75,0.185741716
405,4.19615E-14
405.25,-0.185723548
405.5,-0.262639948
405.75,-0.185705445
406,-1.49287E-14
406.25,0.185687406
406.5,0.262588926
406.75,0.185669431
407,-1.20936E-14
407.25,-0.185651521
407.5,-0.262538269
407.75,-0.185633675
408,-2.05831E-14
408.25,0.185615893
408.5,0.262487973
408.75,0.185598174
409,-6.42993E-15
409.25,-0.185580519
409.5,-0.262438036
409.75,-0.185562926
410,-2.62332E-14
410.25,0.185545397
410.5,0.262388455
410.75,0.18552793
411,-7.7059E-16
411.25,-0.185510526
411.5,-0.262339227
411.75,-0.185493183
412,-3.18792E-14
412.25,0.185475903
412.5,0.262290351
412.75,0.185458685
413,4.8845E-15
413.25,-0.185441528
413.5,-0.262241824
413.75,-0.185424432
414,-3.75212E-14
414.25,0.185407397
414.5,0.262193643
414.75,0.185390424
415,1.05354E-14
415.25,-0.185373511
415.5,-0.262145806
415.75,-0.185356658
416,1.64405E-14
416.25,0.185339866
416.5,0.26209831
416.75,0.185323133
417,1.61823E-14
417.25,-0.185306461
417.5,-0.262051152
417.75,-0.185289848
418,1.07849E-14
418.25,0.185273294
418.5,0.262004332
418.75,0.1852568
419,2.18252E-14
419.25,-0.185240364
419.5,-0.261957845
419.75,-0.185223987
420,5.13341E-15
420.25,0.185207669
420.5,0.26191169
420.75,0.185191409
421,2.74641E-14
421.25,-0.185175207
421.5,-0.261865864
421.75,-0.185159063
422,-5.1407E-16
422.25,0.185142977
422.5,0.261820365
422.75,0.185126948
423,3.30993E-14
423.25,-0.185110977
423.5,-0.261775191
423.75,-0.185095063
424,-6.15762E-15
424.25,0.185079205
424.5,0.261730339
424.75,0.185063404
425,3.87307E-14
425.25,-0.18504766
425.5,-0.261685807
425.75,-0.185031972
426,-1.17973E-14
426.25,0.18501634
426.5,0.261641593
426.75,0.185000763
427,-1.51269E-14
427.25,-0.184985243
427.5,-0.261597694
427.75,-0.184969778
428,-1.74333E-14
428.25,0.184954368
428.5,0.261554108
428.75,0.184939013
429,-9.4829E-15
429.25,-0.184923713
429.5,-0.261510834
429.75,-0.184908468
430,-2.30656E-14
430.25,0.184893277
430.5,0.261467868
430.75,0.184878141
431,-3.84265E-15
431.25,-0.184863059
431.5,-0.261425208
431.75,-0.18484803
432,-2.86943E-14
432.25,0.184833055
432.5,0.261382853
432.75,0.184818134
433,1.7939E-15
433.25,-0.184803266
433.5,-0.261340801
433.75,-0.184788451
434,-3.43194E-14
434.25,0.18477369
434.5,0.261299048
434.75,0.184758981
435,7.42683E-15
435.25,-0.184744324
435.5,-0.261257593
435.75,-0.18472972
436,-3.99412E-14
436.25,0.184715168
436.5,0.261216434
436.75,0.184700668
437,1.30562E-14
437.25,-0.18468622
437.5,-0.261175568
437.75,-0.184671823
438,1.38203E-14
438.25,0.184657478
438.5,0.261134994
438.75,0.184643185
439,1.86821E-14
439.25,-0.184628942
439.5,-0.26109471
439.75,-0.18461475
440,1.21013E-14
440.25,0.27270759
440.5,0.385433962
440.75,0.27237864
441,3.58441E-14
441.25,-0.272050866
441.5,-0.384506875
441.75,-0.271724263
442,3.76261E-15
442.25,0.271398828
442.5,0.383586403
442.75,0.271074555
443,4.39334E-14
443.25,-0.270751441
443.5,-0.382672497
443.75,-0.270429482
444,-4.49642E-15
444.25,0.270108674
444.5,0.381765112
444.75,0.269789012
445,5.1947E-14
445.25,-0.269470492
445.5,-0.380864201
445.75,-0.26915311
446,-1.26775E-14
446.25,0.268836863
446.5,0.379969717
446.75,0.268521746
447,5.98863E-14
447.25,-0.268207755
447.5,-0.379081615
447.75,-0.267894886
448,-2.07823E-14
448.25,0.267583135
448.5,0.378199848
448.75,0.267272498
449,-1.81399E-14
449.25,-0.266962971
449.5,-0.377324373
449.75,-0.266654551
450,-2.88124E-14
450.25,0.266347232
450.5,0.376455144
450.75,0.266041012
451,-9.9489E-15
451.25,-0.265735886
451.5,-0.375592116
451.75,-0.26543185
452,-3.67694E-14
452.25,0.265128901
452.5,0.374735245
452.75,0.264827035
453,-1.83296E-15
453.25,-0.264526247
453.5,-0.373884488
453.75,-0.264226535
454,-4.4655E-14
454.25,0.263927893
454.5,0.3730398
454.75,0.263630318
455,6.20949E-15
455.25,-0.263333807
455.5,-0.372201139
455.75,-0.263038356
456,-5.24706E-14
456.25,0.26274396
456.5,0.371368461
456.75,0.262450617
457,1.418E-14
457.25,-0.262158321
457.5,-0.370541724
457.75,-0.26186707
458,-6.02177E-14
458.25,0.261576861
458.5,0.369720885
458.75,0.261287688
459,2.20801E-14
459.25,-0.260999548
459.5,-0.368905902
459.75,-0.260712438
460,1.58894E-14
460.25,0.260426355
460.5,0.368096734
460.75,0.260141293
461,2.99113E-14
461.25,-0.259857251
461.5,-0.367293338
461.75,-0.259574223
462,7.90944E-15
462.25,0.259292207
462.5,0.366495675
462.75,0.259011198
463,3.76751E-14
463.25,-0.258731194
463.5,-0.365703702
463.75,-0.258452191
464,-1.26742E-18
464.25,0.258174184
464.5,0.364917379
464.75,0.257897171
465,4.53729E-14
465.25,-0.257621148
465.5,-0.364136667
465.75,-0.257346111
466,-7.84415E-15
466.25,0.257072057
466.5,0.363361524
466.75,0.256798983
467,5.30062E-14
467.25,-0.256526884
467.5,-0.362591912
467.75,-0.256255758
468,-1.56207E-14
468.25,0.255985601
468.5,0.36182779
468.75,0.255716409
469,6.05763E-14
469.25,-0.255448179
469.5,-0.36106912
469.75,-0.255180907
470,-2.33322E-14
470.25,0.254914591
470.5,0.360315863
470.75,0.254649227
471,-1.37565E-14
471.25,-0.25438481
471.5,-0.35956798
471.75,-0.254121339
472,-3.09802E-14
472.25,0.253858809
472.5,0.358825432
472.75,0.253597218
473,-5.97097E-15
473.25,-0.253336561
473.5,-0.358088182
473.75,-0.253076836
474,-3.8566E-14
474.25,0.252818038
474.5,0.357356192
474.75,0.252560166
475,1.75063E-15
475.25,-0.252303215
475.5,-0.356629424
475.75,-0.252047183
476,-4.60909E-14
476.25,0.251792065
476.5,0.355907842
476.75,0.251537859
477,9.40966E-15
477.25,-0.251284562
477.5,-0.355191407
477.75,-0.251032169
478,-5.35562E-14
478.25,0.250780679
478.5,0.354480084
478.75,0.250530087
479,1.70074E-14
479.25,-0.250280391
479.5,-0.353773836
479.75,-0.250031588
480,-6.09633E-14
480.25,0.249783673
480.5,0.353072626
480.75,0.249536644
481,2.45453E-14
481.25,-0.249290498
481.5,-0.352376419
481.75,-0.249045232
482,1.17291E-14
482.25,0.248800842
482.5,0.351685179
482.75,0.248557326
483,3.20245E-14
483.25,-0.248314679
483.5,-0.350998871
483.75,-0.2480729
484,4.12271E-15
484.25,0.247831985
484.5,0.350317459
484.75,0.247591931
485,3.94462E-14
485.25,-0.247352735
485.5,-0.349640908
485.75,-0.247114393
486,-3.42466E-15
486.25,0.246876903
486.5,0.348969185
486.75,0.246640262
487,4.68118E-14
487.25,-0.246404467
487.5,-0.348302254
487.75,-0.246169514
488,-1.09143E-14
488.25,0.245935401
488.5,0.347640081
488.75,0.245702124
489,5.41225E-14
489.25,-0.245469682
489.5,-0.346982632
489.75,-0.245238069
490,-1.83474E-14
490.25,0.245007285
490.5,0.346329873
490.75,0.244777325
491,-1.72931E-14
491.25,-0.244548187
491.5,-0.345681772
491.75,-0.244319868
492,-2.57252E-14
492.25,0.244092365
492.5,0.345038295
492.75,0.243865674
493,-9.79621E-15
493.25,-0.243639794
493.5,-0.344399408
493.75,-0.243414721
494,-3.30489E-14
494.25,0.243190453
494.5,0.34376508
494.75,0.242966985
495,-2.35493E-15
495.25,-0.242744317
495.5,-0.343135277
495.75,-0.242522444
496,-4.03196E-14
496.25,0.242301364
496.5,0.342509967
496.75,0.242081074
497,5.0319E-15
497.25,-0.241861571
497.5,-0.341889119
497.75,-0.241642853
498,-4.75385E-14
498.25,0.241424916
498.5,0.3412727
498.75,0.241207758
499,1.23654E-14
499.25,-0.240991377
499.5,-0.340660678
499.75,-0.240775768
500,-5.47066E-14
500.25,0.24056093
500.5,0.340053024
500.75,0.24034686
501,1.96468E-14
501.25,-0.240133554
501.5,-0.339449704
501.75,-0.239921011
502,1.52885E-14
502.25,0.239709228
502.5,0.338850689
502.75,0.239498201
503,2.68772E-14
503.25,-0.239287928
503.5,-0.338255947
503.75,-0.239078407
504,7.94803E-15
504.25,0.238869635
504.5,0.337665449
504.75,0.238661609
505,3.40576E-14
505.25,-0.238454326
505.5,-0.337079163
505.75,-0.238247784
506,6.58869E-16
506.25,0.238041979
506.5,0.336497061
506.75,0.237836911
507,4.11892E-14
507.25,-0.237632575
507.5,-0.335919111
507.75,-0.23742897
508,-6.58005E-15
508.25,0.237226092
508.5,0.335345284
508.75,0.237023939
509,4.82729E-14
509.25,-0.236822508
509.5,-0.334775552
509.75,-0.236621797
510,-1.37698E-14
510.25,0.236421804
510.5,0.334209884
510.75,0.236222525
511,5.53099E-14
511.25,-0.236023959
511.5,-0.333648252
511.75,-0.235826102
512,-2.09114E-14
512.25,0.235628952
512.5,0.333090627
512.75,0.235432506
513,-1.3372E-14
513.25,-0.235236763
513.5,-0.33253698
513.75,-0.235041719
514,-2.8006E-14
514.25,0.234847372
514.5,0.331987283
514.75,0.23465372
515,-6.17561E-15
515.25,-0.234460759
515.5,-0.331441508
515.75,-0.234268489
516,-3.50544E-14
516.25,0.234076905
516.5,0.330899627
516.75,0.233886006
517,9.73389E-16
517.25,-0.233695789
517.5,-0.330361612
517.75,-0.233506252
518,-4.20578E-14
518.25,0.233317392
518.5,0.329827435
518.75,0.233129208
519,8.07603E-15
519.25,-0.232941695
519.5,-0.329297069
519.75,-0.232754853
520,-4.9017E-14
520.25,0.232568678
520.5,0.328770487
520.75,0.232383169
521,1.51333E-14
521.25,-0.232198323
521.5,-0.328247662
521.75,-0.232014137
522,-5.59331E-14
522.25,0.23183061
522.5,0.327728567
522.75,0.231647738
523,2.21462E-14
523.25,-0.23146552
523.5,-0.327213175
523.75,-0.231283953
524,1.15345E-14
524.25,0.231103035
524.5,0.326701461
524.75,0.230922763
525,2.91156E-14
525.25,-0.230743136
525.5,-0.326193397
525.75,-0.23056415
526,4.47089E-15
526.25,0.230385805
526.5,0.325688958
526.75,0.230208096
527,3.60425E-14
527.25,-0.230031023
527.5,-0.325188118
527.75,-0.229854582
528,-2.54896E-15
528.25,0.229678772
528.5,0.324690851
528.75,0.22950359
529,4.29277E-14
529.25,-0.229329034
529.5,-0.324197132
529.75,-0.229155102
530,-9.52603E-15
530.25,0.228981792
530.5,0.323706935
530.75,0.228809101
531,4.97723E-14
531.25,-0.228637027
531.5,-0.323220235
531.75,-0.228465567
532,-1.64612E-14
532.25,0.228294721
532.5,0.322737008
532.75,0.228124485
533,5.65771E-14
533.25,-0.227954858
533.5,-0.322257229
533.75,-0.227785837
534,-2.33555E-14
534.25,0.227617419
534.5,0.321780872
534.75,0.227449604
535,-9.76781E-15
535.25,-0.227282388
535.5,-0.321307914
535.75,-0.22711577
536,-3.02096E-14
536.25,0.226949747
536.5,0.32083833
536.75,0.226784318
537,-2.82662E-15
537.25,-0.22661948
537.5,-0.320372096
537.75,-0.226455231
538,-3.70245E-14
538.25,0.226291568
538.5,0.319909189
538.75,0.226128491
539,4.07424E-15
539.25,-0.225965996
539.5,-0.319449584
539.75,-0.225804083
540,-4.3801E-14
540.25,0.225642747
540.5,0.318993258
540.75,0.225481989
541,1.09356E-14
541.25,-0.225321804
541.5,-0.318540188
541.75,-0.225162193
542,-5.054E-14
542.25,0.225003151
542.5,0.31809035
542.75,0.224844678
543,1.77584E-14
543.25,-0.224686771
543.5,-0.317643722
543.75,-0.224529429
544,1.49311E-14
544.25,0.224372649
544.5,0.31720028
544.75,0.224216429
545,2.45433E-14
545.25,-0.224060767
545.5,-0.316760002
545.75,-0.223905662
546,8.06466E-15
546.25,0.223751111
546.5,0.316322865
546.75,0.223597112
547,3.12913E-14
547.25,-0.223443664
547.5,-0.315888846
547.75,-0.223290764
548,1.23622E-15
548.25,0.22313841
548.5,0.315457924
548.75,0.222986601
549,3.8003E-14
549.25,-0.222835334
549.5,-0.315030077
549.75,-0.222684608
550,-5.55501E-15
550.25,0.22253442
550.5,0.314605282
550.75,0.22238477
551,4.46794E-14
551.25,-0.222235654
551.5,-0.314183517
551.75,-0.22208707
552,-1.23098E-14
552.25,0.221939018
552.5,0.313764762
552.75,0.221791495
553,5.1321E-14
553.25,-0.221644499
553.5,-0.313348994
553.75,-0.221498029
554,-1.9029E-14
554.25,0.221352082
554.5,0.312936192
554.75,0.221206656
555,-1.3178E-14
555.25,-0.22106175
555.5,-0.312526336
555.75,-0.220917362
556,-2.57132E-14
556.25,0.22077349
556.5,0.312119404
556.75,0.220630132
557,-6.41834E-15
557.25,-0.220487286
557.5,-0.311715374
557.75,-0.220344951
558,-3.23634E-14
558.25,0.220203125
558.5,0.311314228
558.75,0.220061805
559,3.06211E-16
559.25,-0.21992099
559.5,-0.310915943
559.75,-0.219780679
560,-3.89801E-14
560.25,0.219640869
560.5,0.3105205
560.75,0.219501558
561,6.99642E-15
561.25,-0.219362746
561.5,-0.310127878
561.75,-0.219224429
562,-4.55641E-14
562.25,0.219086607
562.5,0.309738058
562.75,0.218949277
563,1.3653E-14
563.25,-0.218812439
563.5,-0.309351018
563.75,-0.218676089
564,-5.21162E-14
564.25,0.218540226
564.5,0.30896674
564.75,0.218404849
565,2.02767E-14
565.25,-0.218269955
565.5,-0.308585203
565.75,-0.218135544
566,1.1484E-14
566.25,0.218001613
566.5,0.308206388
566.75,0.217868161
567,2.68683E-14
567.25,-0.217735185
567.5,-0.307830276
567.75,-0.217602685
568,4.82283E-15
568.25,0.217470658
568.5,0.307456848
568.75,0.217339103
569,3.34283E-14
569.25,-0.217208019
569.5,-0.307086083
569.75,-0.217077402
570,-1.806E-15
570.25,0.216947253
570.5,0.306717964
570.75,0.216817568
571,3.99575E-14
571.25,-0.216688347
571.5,-0.306352471
571.75,-0.216559588
572,-8.40314E-15
572.25,0.216431289
572.5,0.305989586
572.75,0.216303448
573,4.64565E-14
573.25,-0.216176064
573.5,-0.305629289
573.75,-0.216049136
574,-1.49693E-14
574.25,0.215922661
574.5,0.305271563
574.75,0.215796638
575,5.2926E-14
575.25,-0.215671065
575.5,-0.30491639
575.75,-0.215545941
576,-2.1505E-14
576.25,0.215421264
576.5,0.30456375
576.75,0.215297033
577,-9.8432E-15
577.25,-0.215173246
577.5,-0.304213626
577.75,-0.215049901
578,-2.80111E-14
578.25,0.214926997
578.5,0.303866
578.75,0.214804532
579,-3.27269E-15
579.25,-0.214682504
579.5,-0.303520854
579.75,-0.214560913
580,-3.44881E-14
580.25,0.214439757
580.5,0.303178171
580.75,0.214319033
581,3.26794E-15
581.25,-0.214198741
581.5,-0.302837933
581.75,-0.214078878
582,-4.09367E-14
582.25,0.213959444
582.5,0.302500121
582.75,0.213840437
583,9.77933E-15
583.25,-0.213721855
583.5,-0.30216472
583.75,-0.213603697
584,-4.73574E-14
584.25,0.213485961
584.5,0.301831712
584.75,0.213368645
585,1.62621E-14
585.25,-0.213251749
585.5,-0.30150108
585.75,-0.213135271
586,-5.3751E-14
586.25,0.213019209
586.5,0.301172806
586.75,0.212903562
587,2.27169E-14
587.25,-0.212788328
587.5,-0.300846875
587.75,-0.212673506
588,8.24996E-15
588.25,0.212559094
588.5,0.300523269
588.75,0.212445091
589,2.91442E-14
589.25,-0.212331495
589.5,-0.300201972
589.75,-0.212218306
590,1.76303E-15
590.25,0.212105521
590.5,0.299882967
590.75,0.211993138
591,3.55448E-14
591.25,-0.211881158
591.5,-0.299566237
591.75,-0.211769578
592,-4.69634E-15
592.25,0.211658396
592.5,0.299251768
592.75,0.211547612
593,4.19191E-14
593.25,-0.211437224
593.5,-0.298939542
593.75,-0.21132723
594,-1.11287E-14
594.25,0.211217629
594.5,0.298629544
594.75,0.21110842
595,4.82677E-14
595.25,-0.210999601
595.5,-0.298321757
595.75,-0.210891171
596,-1.75347E-14
596.25,0.210783128
596.5,0.298016166
596.75,0.210675472
597,5.45912E-14
597.25,-0.2105682
597.5,-0.297712756
597.75,-0.210461312
598,-2.39148E-14
598.25,0.210354806
598.5,0.29741151
598.75,0.21024868
599,-6.69935E-15
599.25,-0.210142934
599.5,-0.297112413
599.75,-0.210037565
600,-3.02697E-14
600.25,0.209932573
600.5,0.29681545
600.75,0.209827956
601,-2.89419E-16
601.25,-0.209723713
601.5,-0.296520606
601.75,-0.209619843
602,-3.65998E-14
602.25,0.209516343
602.5,0.296227865
602.75,0.209413214
603,6.09507E-15
603.25,-0.209310453
603.5,-0.295937213
603.75,-0.209208059
604,-4.29057E-14
604.25,0.209106032
604.5,0.295648635
604.75,0.209004369
605,1.24547E-14
605.25,-0.208903069
605.5,-0.295362115
605.75,-0.208802131
606,-4.91879E-14
606.25,0.208701554
606.5,0.29507764
606.75,0.208601336
607,1.87899E-14
607.25,-0.208501477
607.5,-0.294795194
607.75,-0.208401974
608,-5.54469E-14
608.25,0.208302827
608.5,0.294514763
608.75,0.208204034
609,2.51013E-14
609.25,-0.208105594
609.5,-0.294236333
609.75,-0.208007506
610,5.18686E-15
610.25,0.207909769
610.5,0.29395989
610.75,0.207812381
611,3.13893E-14
611.25,-0.207715341
611.5,-0.293685418
611.75,-0.207618647
612,-1.15212E-15
612.25,0.2075223
612.5,0.293412905
612.75,0.207426296
613,3.76546E-14
613.25,-0.207330636
613.5,-0.293142336
613.75,-0.207235317
614,-7.46763E-15
614.25,0.207140339
614.5,0.292873697
614.75,0.207045701
615,4.38974E-14
615.25,-0.2069514
615.5,-0.292606975
615.75,-0.206857437
616,-1.37602E-14
616.25,0.206763809
616.5,0.292342156
616.75,0.206670516
617,5.01185E-14
617.25,-0.206577557
617.5,-0.292079227
617.75,-0.20648493
